customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,tenure,monthly_charges,total_charges,churn
CUST_000372,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2,43.184921004265306,157.81987736810746,1
CUST_000373,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),10,72.91413063619672,658.7443209791089,0
CUST_000374,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1,81.32047790909999,97.17654079979158,1
CUST_000375,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,16,53.98535928615897,933.8567978654798,1
CUST_000376,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),10,84.39827592435385,854.7973045380212,1
CUST_000377,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,19,71.75211797921273,1328.394583286733,0
CUST_000378,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30,40.57271210752631,1280.7958815202642,0
CUST_000379,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,6,40.04487079635416,248.8083992025711,0
CUST_000380,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),4,69.05905098133961,265.1925162688385,0
CUST_000381,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,45.15287692801045,398.2455037662969,0
CUST_000382,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,87.15347521470841,68.34619850238035,1
CUST_000383,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),3,68.82919155305991,176.52070406556302,0
CUST_000384,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),33,77.84534426846335,2523.759371017727,1
CUST_000385,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,6,86.64716347946262,580.6850534921907,1
CUST_000386,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),72,40.477589594346995,2935.7687665453645,1
CUST_000387,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,4,84.94986464771186,315.42578245409453,1
CUST_000388,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),37,72.45334102651816,2608.824572481644,0
CUST_000389,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),29,102.48155376540477,3042.4011763609496,1
CUST_000390,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),9,59.30752214245035,,0
CUST_000391,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),9,93.63066447681027,751.716594139155,0
CUST_000392,Yes,No,DSL,Yes,No,No,No,Yes,No,Two years,No,Electronic check,19,74.4018124802407,1418.001748456667,0
CUST_000393,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,45,95.45804406357945,4347.245886808928,0
CUST_000394,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),11,32.8574818567938,397.4388930856426,0
CUST_000395,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,1,87.37605769710035,91.43591199208427,0
CUST_000396,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),11,109.09434067619692,1177.9479668504305,1
CUST_000397,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,5,118.75,565.718397897895,0
CUST_000398,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,67,44.99706933877321,3078.60244363952,1
CUST_000399,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28,52.38748077216594,,0
CUST_000400,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1,62.619977624529184,,1
CUST_000401,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,8,31.33728176434706,,0
CUST_000402,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,1,68.79803476617388,18.8,0
CUST_000403,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),42,68.67659154331345,2873.5192480326796,0
CUST_000404,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,56,70.05463099150057,4409.492310088108,0
CUST_000405,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,2,64.54926247168856,,1
CUST_000406,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,13,84.58328505427681,1070.9230100721861,0
CUST_000407,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64,65.64078778038433,4181.024020699055,0
CUST_000408,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,3,73.54727504024703,188.4894900132778,0
CUST_000409,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),8,108.8552700321138,904.6532896963239,0
CUST_000410,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),8,51.06213753280478,405.051529349231,1
CUST_000411,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,1,109.94623915045746,157.24891765703018,1
CUST_000412,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,56.695572998235164,,1
CUST_000413,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),72,68.28903862532717,4902.458572410558,1
CUST_000414,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,20,76.9568247929199,1504.2810804271508,0
CUST_000415,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,8,50.99717989209175,387.02980128691996,1
CUST_000416,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),11,54.51655893436085,732.7733340364119,0
CUST_000417,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30,68.19612855079974,2015.0099146409816,0
CUST_000418,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,10,79.43530276694963,785.6162498890257,1
CUST_000419,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,6,72.27298813168085,444.36111558534435,1
CUST_000420,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,2,59.65726634203384,146.6429653046635,1
CUST_000421,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,31,97.72949514775371,3034.7827299071632,0
CUST_000422,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),4,54.04587094849592,304.88056272182115,0
CUST_000423,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),1,78.58086043782605,90.37929746426208,1
CUST_000424,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),13,46.344050188218546,595.0084554658293,0
CUST_000425,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1,63.858601268941584,111.6525411511185,0
CUST_000426,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,72,99.6037293014057,7127.136950705679,0
CUST_000427,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,23,80.87080713098018,1886.988278910484,0
CUST_000428,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),3,70.94550946220382,,1
CUST_000429,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),4,104.86877409600297,483.75709231751966,0
CUST_000430,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,20,61.31061781205641,,0
CUST_000431,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,10,63.95772257927361,,1
CUST_000432,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35,69.8337879562302,2400.663150085571,0
CUST_000433,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18,46.03518962496035,735.5222797543438,0
CUST_000434,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,13,47.54082367854287,629.2912320838938,0
CUST_000435,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,72,115.38636196843014,8201.186603834567,0
CUST_000436,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,11,51.32857426721738,560.3621663438836,0
CUST_000437,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),12,103.9748244120807,,1
CUST_000438,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26,60.76966366264657,1607.9143253913558,0
CUST_000439,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39,43.00074483561183,1676.3469948844916,0
CUST_000440,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Monthly,Yes,Credit card (automatic),23,59.14222564585978,,0
CUST_000441,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),28,84.13989954858968,2398.3706884989742,1
CUST_000442,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,11,79.43111364911543,819.1773849724485,1
CUST_000443,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,15,69.96520841997254,1288.9354544100702,1
CUST_000444,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,5,43.091685039306356,318.56722200134686,0
CUST_000445,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,27,87.74610679116638,2417.423464117397,0
CUST_000446,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),6,43.49838993932337,240.71814411080894,1
CUST_000447,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,67.33533307418487,18.8,1
CUST_000448,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65,103.29924664563389,6761.184005377534,1
CUST_000449,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,8,82.59105186514556,599.5128909205935,1
CUST_000450,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two years,Yes,Electronic check,5,73.21335208316202,366.367498529798,1
CUST_000451,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,7,50.100055421355655,386.92583386919483,1
CUST_000452,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),9,49.10637895744351,391.509869396937,0
CUST_000453,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,15,59.627734009354505,841.2093469850436,0
CUST_000454,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yearly,Yes,Electronic check,1,58.02857622093245,18.8,0
CUST_000455,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,70.14177528236041,,0
CUST_000456,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),8,88.60523587794188,793.7672907280186,1
CUST_000457,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),8,46.21091406263969,453.8682215116975,0
CUST_000458,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),3,41.56132396025325,215.55493641077527,1
CUST_000459,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),12,34.25009284506824,379.3493612827341,0
CUST_000460,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),8,71.73992911927525,483.2861921343667,0
CUST_000461,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,116.0132883792845,201.17566877373852,0
CUST_000462,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,52,66.64303962100648,3511.8969187083026,0
CUST_000463,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52,65.81242793676816,3464.685084445378,1
CUST_000464,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),5,70.9159476424988,302.5786807794586,0
CUST_000465,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,4,62.36741536061076,254.784123779311,0
CUST_000466,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,19,74.48204458965563,1423.122198331747,0
CUST_000467,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23,41.89770717721478,960.4903527641144,0
CUST_000468,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72,75.21640128104907,5373.067776334298,0
CUST_000469,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),11,77.15682658426807,753.6792258243452,0
CUST_000470,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,23,103.8650636824704,2351.2632567849582,1
CUST_000471,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50,57.16096013521563,2714.474707336916,0
CUST_000472,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,14,74.71353948876671,1025.3456229029275,0
CUST_000473,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),3,47.40647874652885,111.46952039631995,0
CUST_000474,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),11,42.96569455382277,414.23635801509135,0
CUST_000475,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3,78.75984491206108,256.32283150609584,0
CUST_000476,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),1,56.48354981023927,39.31498560663819,1
CUST_000477,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33,57.02588630352392,1868.2965001184425,0
CUST_000478,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,6,52.292598735863805,383.30516118520427,0
CUST_000479,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,67.19125503167224,51.13753292370035,1
CUST_000480,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,49,57.13502208411019,2822.30428825887,0
CUST_000481,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,14,92.04535276485953,1234.4788500075633,1
CUST_000482,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),6,46.671915075767366,292.80313823363826,0
CUST_000483,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),7,102.06957606232463,709.3594763619024,1
CUST_000484,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),6,49.855275005738164,303.7592769587681,1
CUST_000485,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),5,94.88379108608972,413.1765893234966,0
CUST_000486,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,44,93.89665565579297,4074.9659190805637,0
CUST_000487,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,4,54.62170574964486,201.17824200367474,0
CUST_000488,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,19,54.441897759195,1100.9280174777905,0
CUST_000489,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1,38.53069072752511,18.8,0
CUST_000490,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,71,81.95371739403825,5902.739623249986,0
CUST_000491,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,22,88.44696514800276,1910.505848555588,0
CUST_000492,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),56,72.14988408537316,,0
CUST_000493,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),12,69.69739162085233,886.4988099060487,0
CUST_000494,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),39,71.2966663828306,2762.786788799391,1
CUST_000495,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),46,50.15490555933954,,1
CUST_000496,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,29,63.594584997134035,,0
CUST_000497,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2,52.02632485326011,158.88391368423785,1
CUST_000498,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,1,114.43743765357146,149.46897527534645,1
CUST_000499,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,4,64.90247704114634,252.31159962652757,0
CUST_000500,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),3,75.68038658607895,223.22073234676301,0
CUST_000501,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),30,67.64965245223242,1975.8743882853828,0
CUST_000502,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),19,81.85831063338793,1541.101217842162,1
CUST_000503,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),17,46.71595645102583,797.5403654905911,0
CUST_000504,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),6,92.821363319195,555.248632402286,0
CUST_000505,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,4,69.47372962874172,292.6999234312233,1
CUST_000506,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),5,79.72414453529022,454.194445343623,0
CUST_000507,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),12,69.34544284804593,756.5769936748399,1
CUST_000508,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32,23.13476717961696,708.650156345108,1
CUST_000509,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,7,73.08313196136353,568.8041307068913,1
CUST_000510,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,28,80.28127001346644,2371.1858645105453,0
CUST_000511,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),16,118.75,1846.3139330199447,1
CUST_000512,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51,67.06878425312192,3389.2393787412134,0
CUST_000513,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),6,36.995126389405534,156.53897865667156,1
CUST_000514,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,14,57.26398544167495,699.8685990122201,0
CUST_000515,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2,59.92549896855893,133.57511819896112,0
CUST_000516,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),9,76.94647000685632,,0
CUST_000517,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,16,118.75,1885.0185563412501,0
CUST_000518,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31,63.44517342662577,,1
CUST_000519,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,5,69.48090107752319,,0
CUST_000520,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,5,66.90530388531573,,1
CUST_000521,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23,29.88260431688786,685.1209101000744,1
CUST_000522,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Bank transfer (automatic),11,65.5605085964618,790.5102459604852,1
CUST_000523,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,15,39.458180811756165,550.5036900051336,0
CUST_000524,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43,54.490631600968925,2328.9450404316985,0
CUST_000525,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),16,54.14948606549662,860.0095569017818,0
CUST_000526,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),25,105.29622687212976,2604.0305006499843,0
CUST_000527,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),25,93.05263083103188,2329.7120529417693,1
CUST_000528,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,39,84.15646565590994,,0
CUST_000529,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,24,54.19993478351546,1329.4441372189572,1
CUST_000530,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,64.5546170573366,18.8,0
CUST_000531,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,10,83.79894563877234,795.9571277513272,1
CUST_000532,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),72,96.66625619077757,6951.595652065367,0
CUST_000533,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),5,63.41620753902001,247.59617238494602,1
CUST_000534,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,21,58.29922042091694,1290.8439421483101,0
CUST_000535,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),44,55.526705433443645,2401.982692514104,0
CUST_000536,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),21,59.15690390920081,1373.9295560663313,0
CUST_000537,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,11,58.94003633908841,,1
CUST_000538,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),2,73.3158558860204,118.21701852301199,0
CUST_000539,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,10,77.02928310048013,754.9729739191547,1
CUST_000540,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,4,77.21180280392514,316.2767648330526,1
CUST_000541,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),72,110.14399628867977,8015.303755485906,1
CUST_000542,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30,40.882466532172415,1273.9883078097978,0
CUST_000543,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33,95.87641286761601,3207.6843470756953,1
CUST_000544,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),13,53.16647578893658,675.8856538596547,0
CUST_000545,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2,40.62064149164313,52.89496202318624,0
CUST_000546,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),7,50.28658062938006,383.8763148420781,0
CUST_000547,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),7,66.77711179749036,534.1183095787161,1
CUST_000548,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),16,46.56274011455537,738.1023583206139,0
CUST_000549,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),14,68.19904971480356,920.5531737498351,1
CUST_000550,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),13,48.128654624163445,574.0077285811234,0
CUST_000551,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),16,63.49773851235739,,0
CUST_000552,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),72,67.55268651523384,4841.453106087706,0
CUST_000553,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,8,102.14173300595603,804.4143704649186,0
CUST_000554,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22,34.99713908142554,768.9338612887791,0
CUST_000555,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),6,76.59970797309748,486.6802109433347,0
CUST_000556,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),15,68.54869127486351,1004.7919810370494,0
CUST_000557,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,5,73.9392496455823,459.4604731159484,1
CUST_000558,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),19,93.8131969680903,1725.5160169677051,1
