customer_id,gender,senior_citizen,partner,dependents,billing_phone_service,billing_multiple_lines,billing_internet_service,billing_online_security,billing_online_backup,billing_device_protection,billing_tech_support,billing_streaming_tv,billing_streaming_movies,billing_contract,billing_paperless_billing,billing_payment_method,billing_tenure,billing_monthly_charges,billing_total_charges,billing_churn,usage_monthly_data_gb,usage_monthly_calls,usage_monthly_sms,usage_peak_hour_usage_pct,usage_international_calls,usage_roaming_usage_gb,usage_video_streaming_gb,usage_social_media_gb,usage_gaming_gb,usage_web_browsing_gb,usage_unique_apps_used,usage_avg_session_duration_min,customer_care_support_calls_count,customer_care_support_chat_count,customer_care_support_email_count,customer_care_avg_resolution_time_hours,customer_care_first_call_resolution_rate,customer_care_complaint_count,customer_care_primary_complaint_type,customer_care_customer_satisfaction_score,customer_care_escalation_count,customer_care_avg_response_time_min,crm_customer_segment,crm_lifetime_value,crm_acquisition_channel,crm_last_login_days_ago,crm_app_usage_frequency,crm_email_open_rate,crm_sms_response_rate,crm_promotion_usage_count,crm_payment_delays,crm_autopay_enabled,crm_referrals_made,crm_referred_by_friend,crm_plan_changes_count,crm_service_additions_count,social_has_social_account,social_social_mentions_count,social_social_sentiment,social_online_reviews_count,social_avg_review_rating,social_website_visits_monthly,social_mobile_app_rating,social_forum_posts_count,social_community_member,social_brand_mentions_positive,social_brand_mentions_negative,social_follower_count,social_is_influencer,network_avg_download_speed_mbps,network_avg_upload_speed_mbps,network_network_uptime_pct,network_connection_drops_monthly,network_avg_signal_strength_db,network_coverage_rating,network_primary_network_type,network_data_throttling_events,network_throttling_duration_hours,network_roaming_countries_visited,network_roaming_issues_count,network_peak_hour_slowdown_pct,network_congestion_events_monthly,network_primary_device_type,network_network_support_tickets,network_avg_issue_resolution_hours,network_urban_area,network_tower_distance_km
CUST_000477,,0,Yes,No,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33,57.02588630352392,1868.2965001184425,0,6.088575398430631,38,112,55.15703365736171,5,0.5919690492614021,1.408396424603847,1.3800321076563418,0.6541692018175017,0.9007269158003502,24,15.27083152104109,0,1,2,3.1553568423076976,0.6664447084980011,0,,4.344030120701418,0,14.536167982853888,Standard,4071.069048718826,Store,0.3670190574834141,Monthly,0.529685913825197,0.3859956355872465,0,0,True,0,False,2,1,False,0,No Data,0,,4,,1,False,0,0,0.0,False,75.75467113687804,12.628136346873715,88.06048696894275,3,-66.9598465358479,Good,5G,1,7.3983687528397075,1,0,5.417576520183742,3,Smartphone,2,5.366509992300952,True,0.3741387773595057
CUST_000478,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,6,52.292598735863805,383.3051611852042,0,13.071083986354845,40,118,70.60756296564355,5,0.4084048460572164,0.9402928604715796,1.5518938930629995,1.96008872537844,17.559541756646787,27,14.2620765577192,2,1,2,3.527164130580278,0.6478008087314276,0,Network,2.3361691014635246,0,15.914842566544808,Basic,493.78116741375504,Referral,5.572671120597189,Monthly,0.1836148631958654,0.3650043836537961,5,1,True,0,False,0,0,True,0,Negative,0,,5,,1,False,3,0,94.3371400105622,False,71.63946568900317,7.6743432305143715,97.9221383173247,0,-76.31128751501205,Fair,5G,0,0.0,4,1,29.055691026307294,4,Tablet,1,11.372220968272083,False,31.64697107643416
CUST_000479,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,67.19125503167224,51.13753292370035,1,52.111530882461615,47,119,30.2856935415304,5,0.5912512203359763,1.957859646729213,1.7922877855703496,0.1310030621116515,1.7792552825534993,26,20.198290114471767,2,2,0,13.856091629327082,0.734431890567846,0,Technical,4.733791395264811,0,26.049186140300304,Standard,1405.8122404697594,Online,18.48079653090847,Weekly,0.5311700944709511,0.4614746862670495,3,3,False,1,False,3,2,False,0,No Data,1,4.087107040101467,4,2.9734558413890557,1,False,0,0,0.0,False,43.31906752780874,10.05245362882174,91.3270506908742,3,-81.0338590109367,Poor,4G LTE,0,0.0,1,0,19.51982783006681,6,Tablet,2,114.19719269352952,True,0.0901176504709248
CUST_000480,Female,0,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,49,57.13502208411019,2822.30428825887,0,13.50704030959574,39,101,28.08061999012452,2,0.1865544720024156,8.585852660642052,1.5729686786958152,0.893658889765984,0.9352358803493076,24,21.61905613501833,0,1,0,40.425656619805046,0.5397506308727676,0,Technical,5.0,0,18.29878492892587,Basic,612.4453804858207,Store,1.6100808144898202,Monthly,0.2908024710364286,0.2486738144292928,2,3,True,0,False,0,3,True,3,Neutral,0,,11,,1,False,0,0,143.39465067607404,False,116.9691984896856,27.98529312355982,92.96475718800872,4,-71.31079933621791,Fair,5G,2,8.71720789548475,1,0,13.643985186551852,5,Smartphone,2,28.70476107936745,False,2.9236060751357824
CUST_000481,FEMALE,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,14,92.04535276485952,1234.478850007563,1,42.60939771462598,50,116,22.67227415938756,1,0.7502591570778727,3.915495150690143,7.325631235294632,0.3714696185942303,1.5680124657211394,26,11.33691600819815,5,2,1,23.11360049679985,0.8477614891443863,1,,3.974873011650224,1,9.817042232495652,Basic,1980.662817769296,Partner,4.092471862287171,Weekly,0.1781467471977086,0.2815424979156742,2,3,True,0,False,3,1,True,4,Neutral,1,4.56133306015338,10,4.334329146036511,1,True,0,0,1259.1669202863309,False,15.352462128158846,2.479094455378356,82.46086735722066,3,-76.10441371989361,Fair,4G LTE,0,0.0,1,3,11.314478893020006,2,Smartphone,1,12.640273073781756,False,7.9815884984965475
CUST_000482,Female,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),6,46.671915075767366,292.80313823363826,0,41.66865256680869,44,125,3.209937938565205,4,0.2705885076642818,3.761360001661109,8.251311961227085,0.281857557245498,0.9830685415798504,24,23.95706962210883,3,3,0,7.636054744298041,0.4577907453105739,0,Technical,4.20674089512273,0,20.75553407392856,Enterprise,820.7979380312719,Call Center,7.301557327173424,Monthly,0.5000315640392138,0.1557703710413432,3,0,True,0,False,0,0,True,4,Neutral,1,1.923831276737804,4,4.1431900025368975,0,False,1,0,18011.548281193533,True,50.62410450773834,5.363047445124745,95.86428719728254,2,-72.36716220758878,Fair,5G,0,0.0,1,1,20.856112662136105,2,Smartphone,1,94.4981516340219,True,4.148415846797531
CUST_000483,Male,0,No,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),7,102.06957606232464,709.3594763619024,1,2.8911522203268296,43,106,13.58133598762034,4,1.1243727882292158,18.83219510723872,2.4892116455392896,0.0227931518567741,1.302024239984638,21,19.245250450018933,0,1,1,6.058699877864949,0.5002572309257304,0,Billing,3.98302898673177,0,15.534700968209522,Enterprise,666.3310351576779,Partner,5.776113648282895,Weekly,0.7327799833918489,0.2181595218458437,2,1,True,1,False,2,1,False,0,No Data,1,5.0,8,,1,True,0,0,0.0,False,19.39623062649849,4.062189896891431,98.3808880495742,4,-74.5228016785452,Fair,4G,0,0.0,1,0,16.607307357245706,7,Mobile Hotspot,2,3.872679384089989,False,6.316817454369558
CUST_000484,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),6,49.85527500573816,303.7592769587681,1,34.1853670724916,47,109,21.575266799092606,4,0.0549132441913175,10.855954685324862,1.2660344872697027,0.4038090259444964,0.4035971122406876,32,18.12422306701683,3,1,0,5.974821877369182,0.6806193746562889,0,Service,3.2899273644391887,0,29.18780349214959,Standard,607.272533026376,Online,3.1638144882347765,Daily,0.414895090030894,0.0374008173902156,3,0,False,0,False,0,1,True,5,Neutral,0,,6,2.701679271074898,1,False,1,0,11260.73971616924,True,32.56491796664959,7.208950684045111,88.61868912848591,4,-64.25937740703449,Good,4G LTE,2,20.1894137017682,1,1,7.099085053836783,5,Smartphone,3,38.14646206917513,False,7.26486594985666
CUST_000485,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),5,94.88379108608972,413.1765893234966,0,54.561038753323565,42,107,4.412510178502142,5,0.3313567897386582,11.60226148315542,4.849728725792154,0.5043398397614016,0.0025421288499469,37,23.665442157146263,2,1,2,1.2662053142130678,0.626174123123169,2,Billing,3.1775334104484685,0,20.755580137458956,Standard,137.4340869790473,Store,10.846039091583126,Daily,0.3838230487110397,0.4163603827311356,2,1,True,2,False,1,0,True,0,Negative,1,4.298309919934654,3,,1,False,2,0,551.2016156789372,False,11.574221173721018,3.3106273276270444,97.74172169797598,3,-87.31494568409205,Poor,4G,1,2.103198381142699,3,1,9.7801612604417,6,Smartphone,2,16.628206729347262,False,9.049466055297442
CUST_000486,Female,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,44,93.89665565579296,4074.965919080564,0,58.49210483136184,46,96,10.515437424996286,2,0.1151707445156552,6.86634882910072,2.008289337025399,0.5938209033925296,2.0296041120778665,28,42.64248051862899,3,2,1,8.649571204000235,0.7127332775385475,1,Service,4.13367980945869,1,30.03738783960192,Basic,993.041858257122,Referral,3.686686288776665,Weekly,0.3073539955691816,0.0440033119683841,7,1,False,0,False,2,1,True,3,Negative,0,,5,,0,False,1,0,6763.069453606242,False,11.025655588967108,3.242404060319281,93.60393164257732,4,-96.97682049889896,Poor,4G LTE,1,8.536539486434242,3,0,14.438660862632169,5,Smartphone,1,11.032910510221509,True,4.559684644456204
CUST_000487,Male,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,4,54.62170574964486,201.17824200367477,0,15.40518638983712,56,119,12.111099167756889,2,0.3020828990046229,1.886150102783385,1.0763619941850322,1.3269757036233514,2.014991587837782,29,18.724947716348822,1,1,1,11.328234799327644,0.2977882813569559,0,,3.967660095955311,0,13.7046537184908,Basic,398.78956063160814,Referral,3.4153782620523048,Weekly,0.7338731560050942,0.0444178950876936,4,1,False,1,False,1,0,True,2,Positive,0,,3,3.859253963190039,1,True,1,0,4790.8553145544565,False,70.68800599360277,8.966519085325334,97.34323747813264,3,-65.43885500713037,Good,5G,0,0.0,2,1,24.67661483348239,2,Smartphone,4,36.924615431217,True,0.6419032504857499
CUST_000488,Male,0,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,19,54.441897759195,1100.9280174777905,0,18.622347128150853,50,103,30.128225262899903,1,0.2182954467077582,8.31740745420847,4.218077439020792,0.516747173619568,0.5122288004401085,28,12.60503384632135,2,0,1,3.5566038735831103,0.67734423263659,0,Billing,3.5561129979827726,1,34.52286277992864,Standard,166.86609219888078,Store,0.1527994027120032,Weekly,0.0477145353322638,0.1644815598341969,5,0,True,0,False,0,2,False,0,No Data,0,,3,3.747368672123555,0,True,0,0,0.0,False,65.31563569438471,13.7208977398724,98.35335697783206,2,-75.65149150171452,Fair,4G LTE,0,0.0,2,2,3.830062395948829,4,Smartphone,1,11.845416455191152,False,0.5420403017741391
CUST_000489,Female,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1,38.53069072752511,18.8,0,19.880906925035926,37,122,53.45947911718682,1,0.813378825004853,4.5540040717120505,4.900689531697971,0.2172110351638908,5.363534864573769,19,26.000390160733968,1,1,1,2.335653524964563,0.8469552479302764,0,Service,4.028340925747479,1,25.394993099639365,Premium,1277.926728261209,Call Center,13.995016220764832,Rarely,0.3950319527276856,0.1108806640228583,2,1,True,0,False,0,0,True,0,Negative,0,,4,4.237859989500507,1,False,1,1,272.7108774887017,False,174.10365848585454,31.751184127980565,94.1600965641318,3,-66.0709194775851,Good,4G LTE,0,0.0,3,2,34.50466263878985,3,Smartphone,2,40.09801163026742,True,2.8590245801921585
CUST_000490,Female,0,Yes,No,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,71,81.95371739403825,5902.739623249986,0,16.002469939189726,39,119,6.767094469283707,3,0.0914624420090121,10.906720261941384,3.119696941506208,0.5077407771815559,0.6388579535217845,18,26.357614643136703,2,1,0,7.277727719214392,0.590115460369396,1,Technical,4.19315042098463,1,30.67554954788398,Standard,276.1160497523576,Online,51.88500507569859,Weekly,0.73754938599019,0.3495205548968665,2,1,False,1,False,2,0,True,2,Neutral,0,,2,4.051708336936669,0,False,0,0,314.24894915337154,False,110.94959512246984,29.803332556659203,96.5859858330167,4,-89.08631400598419,Poor,4G,1,2.7760750139015444,0,0,13.510511082093185,7,Tablet,0,44.322287009982,True,1.0742051828452488
CUST_000491,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,22,88.44696514800276,1910.505848555588,0,6.17343217467336,57,125,15.39137408150898,4,0.4565449742711506,6.542941395338241,0.8573989535386651,0.0721030665835529,4.411501501878387,20,22.90341207266587,5,0,1,15.232756387507395,0.6489266237820762,0,Billing,5.0,1,15.785005047879917,Premium,5880.351710343757,Online,9.518452768062462,Weekly,0.2363247059447342,0.160058394157692,4,1,True,0,False,0,0,True,2,Neutral,0,,3,,1,False,1,0,254.74936513105345,False,13.927222784894193,3.734935225146255,93.90559081238682,4,-80.83266733120122,Poor,4G,0,0.0,0,0,23.892523345526676,2,Tablet,1,30.75070466505536,True,1.324552120556575
CUST_000492,F,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),56,72.14988408537316,,0,7.751696286562226,49,111,55.78209356294514,2,0.2608459372456758,14.281452386427198,4.929500997788803,3.5782053335782718,0.6331652122981036,34,19.79090501281624,2,0,2,3.4413815963143985,0.5755416757155531,1,Technical,4.454338264617047,0,18.639493405334463,Standard,399.2100537984492,Online,24.78003299965336,Weekly,0.1821329763141154,0.3188523412660577,7,0,True,1,False,0,0,False,0,No Data,0,,3,,0,False,0,0,0.0,False,123.11887190851748,26.704552228867005,82.5412744254009,3,-68.34368950972767,Good,4G LTE,1,3.0407960211518525,3,1,18.406251884598824,4,Smartphone,1,18.021604895776616,False,16.316869548199467
CUST_000493,Male,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),12,69.69739162085233,886.4988099060487,0,32.26548156993289,42,119,5.25721525108368,3,0.3649835467507807,4.980244430963298,0.5880700220263195,0.0685287741992366,0.9907807503067052,33,11.590834256801436,1,1,1,3.155072809066314,0.9878171192896572,0,Technical,5.0,0,18.893135809623505,Basic,2916.535717760615,Referral,4.789315102044679,Monthly,0.50288603117108,0.2462516799701744,1,4,True,0,False,3,0,False,0,No Data,0,,2,3.66313463009376,1,True,0,0,0.0,False,125.69132535834784,16.088998100820767,89.79155070079766,4,-60.64206249906073,Good,4G,0,0.0,2,0,18.600044593895703,1,Smartphone,4,21.469919779352207,True,1.119221405615686
CUST_000494,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),39,71.2966663828306,2762.786788799391,1,15.13423679925549,51,126,24.482830405965743,6,0.6265876323902337,2.020803113681099,6.408898081852106,0.2255099158226259,0.9436669055383218,20,11.323663196588186,2,0,0,4.495702314235839,0.6248837454264713,0,Service,3.770025844155244,0,15.983884387022126,Standard,4666.095054356156,Partner,6.099542482240122,Weekly,0.3818219787840042,0.3441997843658112,4,2,True,1,False,1,1,False,0,No Data,1,2.747604312350293,4,,2,True,0,0,0.0,False,31.853263649117498,5.812990628794484,91.63274076539491,4,-68.11530662803783,Good,4G LTE,1,27.93413338659804,1,0,31.081799206687364,0,Smartphone,3,28.94854010717752,True,1.4179511992613656
CUST_000495,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),46,50.15490555933954,,1,19.488336347310973,38,116,16.686131956496,2,0.2208839644543559,32.371230762816786,2.512684014056404,0.5586715975862417,0.7824919754719427,16,16.58516201559081,3,1,0,10.622108592094476,0.319513535326127,1,Network,3.4265325028558045,0,14.329478202310703,Standard,1972.4002999021172,Store,15.117294312863663,Monthly,0.0494477439443491,0.4678681422421578,2,1,False,0,False,2,0,False,0,No Data,0,,9,4.040304972597054,0,True,0,0,0.0,False,585.9404943485662,67.16525953874526,87.74300268960698,3,-80.53588396528889,Poor,4G LTE,2,11.944685058695022,2,0,39.42950828989931,3,Smartphone,2,33.70824215145917,True,1.8300000917343329
CUST_000496,Male,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,29,63.59458499713404,,0,52.52578701651886,35,120,3.6116449895174,2,0.2286842230808516,9.894175378919574,3.0766888137759776,2.7091382379282303,9.1457534003374,24,12.048481834201562,2,0,0,4.096826222949844,0.73085739174833,0,Technical,3.7302906055618505,0,10.920445143214566,Basic,296.2401566701657,Referral,5.1959206555440485,Daily,0.2310079635067534,0.6083887520694663,3,1,True,1,True,2,0,True,1,Positive,1,4.594752297753207,5,,0,False,0,0,1697.022517882957,False,94.76552169878896,9.934785028678473,89.71159473887639,4,-73.72925318500627,Fair,4G LTE,0,0.0,2,0,5.769129124528424,2,Smartphone,0,28.447034425405253,False,15.7446345340867
CUST_000497,M,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2,52.02632485326011,158.88391368423785,1,19.01772217732881,42,96,65.32653800865768,4,0.0399561417913475,18.531081605284825,0.9443884029809532,0.1969120785136011,0.9173807552423184,20,30.07476255100837,0,3,1,25.235083236417864,0.8398938281040926,0,Billing,5.0,0,13.57911661542773,Standard,8008.628088670312,Store,0.519143991215548,Weekly,0.3195163066939199,0.6088296107646409,4,0,False,1,False,3,0,False,0,No Data,0,,5,,4,False,0,0,0.0,False,46.10648897561348,12.371133371811258,83.78619395925483,1,-71.98637862547575,Fair,4G,0,0.0,1,0,24.34846355786468,4,Smartphone,1,230.81400826625008,True,1.4929837951462572
CUST_000498,Male,0,No,No,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,1,114.43743765357146,149.46897527534645,1,,41,102,38.0419677559943,2,0.4014232958790833,18.51370408815764,3.8064208727835376,0.5104565101106877,1.990559450363829,19,9.147305253289948,1,1,0,5.15132396568098,0.7136702237970207,0,Network,4.919448581333614,0,18.335244637581784,Basic,2723.802706064177,Partner,9.386776927749096,Weekly,0.514729039233065,0.1929335648278818,2,0,True,2,False,3,3,True,2,Neutral,0,,8,,1,False,2,1,865.5767337405131,False,98.85705832674762,27.791626436372283,86.03780063994897,2,-61.276108690777455,Good,4G LTE,1,9.752519919287174,3,0,26.19979033664842,1,IoT Device,2,3.4129221259724614,True,0.8791865377910596
CUST_000499,Female,0,No,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,4,64.90247704114634,252.3115996265276,0,160.1327089171799,50,120,72.61597664936302,4,0.2697019324524551,20.472157198386597,1.5647386183037553,4.539107034249009,3.986046484732056,12,19.491506994910253,0,1,1,4.749511649337792,0.7386314037488432,0,Service,3.55923372553807,0,8.869315815458627,Standard,2399.9623924942475,Partner,1.0476576455514226,Weekly,0.7163620546882021,0.092740843340413,7,1,True,1,False,3,2,True,2,Negative,0,,2,4.507226653979966,1,False,2,1,8.315729153207648,False,198.7466279220641,50.02616806453344,97.79759367692247,5,-78.677645644842,Fair,4G LTE,2,10.97428149453996,2,3,16.538616299674004,5,Smartphone,1,26.451851533072915,True,2.1743244229831937
CUST_000500,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),3,75.68038658607895,223.220732346763,0,13.084791706418963,43,112,24.054459200008356,2,0.8364265189114374,7.578098647256729,11.521744013759378,0.9214229446014076,1.1531673618231144,26,18.677769864292657,2,3,1,7.773587787297246,0.469774434047461,0,,3.087944973043676,0,35.492024813141875,Standard,487.1784236005534,Call Center,2.9404011091876425,Weekly,0.3254577397915981,0.5002441016966052,6,1,False,1,False,0,1,True,2,Positive,0,,8,3.493914997579806,0,False,2,1,248.51682729300927,False,63.05700934181764,14.236910208763296,94.48969844187016,6,-79.4818655575007,Fair,4G LTE,3,15.103192067829898,2,0,32.313872697919564,4,Smartphone,1,23.908880953941853,False,5.184180080268072
CUST_000501,Female,0,No,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),30,67.64965245223242,1975.8743882853828,0,12.349517523967643,39,137,40.83809686026368,5,0.2892527090758833,1.3561591333325782,4.954459083259162,0.9534301239998824,0.0353091877577807,21,26.584336284786765,3,1,1,16.374708742705838,0.655949646091348,0,Service,5.0,0,40.70244233705256,Basic,799.4064737242991,Online,13.025859156501593,Monthly,0.2773581600551801,0.1106118283283429,4,2,True,0,True,1,1,True,1,Neutral,0,,4,,1,True,1,0,871.5138698314248,False,69.0998930193994,9.206611205462083,92.37847667079654,2,-74.48563653302556,Fair,4G LTE,0,0.0,0,0,27.38148034796553,4,Smartphone,1,29.497801407707403,False,10.924900882173215
CUST_000502,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),19,81.85831063338793,1541.101217842162,1,23.45552441064076,46,126,52.49834532595399,1,1.7667455144833846,8.435440763092366,6.042656465433133,3.6546468322430026,4.302556153288131,23,28.772297511077525,0,0,1,11.932172009300672,0.3565184802610253,2,Service,4.162787887708661,0,14.21317064908578,Premium,249.84867935692844,Store,2.2766928419870878,Weekly,0.1562767365276929,0.2027756943599706,5,0,True,0,False,1,0,False,0,No Data,0,,0,,1,False,0,0,0.0,False,24.50165892800633,4.697237608807047,95.126505711624,2,-62.81341484668322,Good,5G,1,3.782675208516399,1,0,27.087287862436256,7,Tablet,2,9.464737464500235,True,1.8605387672508744
CUST_000503,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),17,46.71595645102583,797.5403654905911,0,15.31803723841814,39,118,30.108279382469423,3,0.0942415624385017,19.759409968644725,2.1336794057308874,0.7054185477843236,1.0023610062306143,32,13.65455116877142,3,2,1,1.6834293579155553,0.3214607703871747,1,Network,3.97227134213012,0,31.599125111578758,Standard,293.4808028033721,Store,19.08324691542922,Daily,0.171091732541172,0.2491049983206374,3,0,True,0,True,0,1,True,2,Negative,0,,6,,0,False,1,0,3190.125712159442,False,66.24757322161695,11.279223140786655,80.2323822994677,2,-67.74976949687928,Good,4G LTE,1,4.484701395470089,4,0,7.704836787308913,3,Tablet,5,20.437120116536228,True,1.000678188687646
CUST_000504,Female,0,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),6,92.821363319195,555.248632402286,0,16.580727664854894,43,116,33.656998294006925,4,0.1553466563886339,3.573158223362693,4.506146815366559,0.0025640288486498,6.195004806182813,27,38.23442692602492,1,5,1,11.077074292470538,0.926094824576449,0,Network,5.0,0,14.9081327192936,Standard,4517.077874098367,Online,11.820106615759146,Weekly,0.3584175911131204,0.213702407664228,2,1,True,0,False,2,0,True,1,Positive,1,4.1392162708842175,8,,1,False,1,1,263.6776423845706,False,116.89743772409496,22.47561463770954,95.61675846946552,1,-85.15608966773783,Poor,4G LTE,2,21.81236825484423,1,0,6.315455306490403,6,Smartphone,2,21.59592148053041,True,0.9512240993988628
CUST_000505,Female,0,Yes,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,4,69.47372962874172,292.6999234312233,1,9.986886471310171,50,127,16.278502799403398,3,0.2487190835005593,12.254327202828772,4.193868625992558,0.0314696595391286,2.026826413824132,21,11.860826524445356,0,1,1,16.542832300671645,0.593875331791819,1,Service,3.0381232523337864,0,11.500002861689222,Standard,2284.7052457731243,Online,24.13139787792985,Daily,0.6222105815489245,0.3674796987527614,3,1,True,1,False,1,1,True,1,Negative,0,,6,3.348568481736959,1,False,2,2,8.55637218554304,False,66.45070000344616,13.185484994515846,92.58320199632632,2,-85.57333168623377,Poor,5G,1,3.9529439841270735,2,0,12.794611711141652,5,Smartphone,0,30.634457823614174,True,4.084069631398656
CUST_000506,Male,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),5,79.72414453529022,454.194445343623,0,46.59402644699131,51,113,12.32745535696194,0,0.0934183779435657,16.784618750632006,4.668293232710929,1.143813023052862,2.937761792970742,25,30.910082877450435,2,0,2,17.783151601632877,0.4898885551541435,1,Billing,2.3904465436588067,2,30.172413140063632,Enterprise,569.5826054833012,Referral,0.775373837600311,Weekly,0.0480108435385559,0.1736214231945926,1,0,False,0,False,0,0,True,2,Positive,0,,4,,1,False,2,1,1549.0267969387342,False,37.62823493040159,4.207735080116342,80.91704576166143,2,-62.871186097978985,Good,4G LTE,1,4.724629268834787,1,2,26.034753404274507,3,Tablet,1,21.2661935517569,True,3.790725248856986
CUST_000507,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),12,69.34544284804593,756.5769936748399,1,53.93892204189166,39,118,31.56650116916723,3,1.793469461137806,17.094186012836932,1.6803107218189766,0.2376371129856314,9.045352725350751,19,27.051015458059748,1,4,0,24.42616928620977,0.8938513384619525,0,,3.6329962160628906,0,39.99781072461838,Standard,992.9402751947048,Store,2.4439233309577326,Daily,0.2804753424916674,0.1851905509998697,5,5,True,0,False,0,0,True,1,Neutral,0,,7,,1,False,1,0,514.9478784136999,False,50.50705590686236,10.289015540516136,95.76092225061524,5,-86.57415103081094,Poor,3G,1,0.4722023814969894,3,1,23.904639255691293,5,Smartphone,0,35.59244210737836,True,0.953419574633328
CUST_000508,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32,23.13476717961696,708.650156345108,1,108.81139838951884,41,124,15.627177444861552,3,0.5121612943267942,7.7192466552401795,1.844931208502048,0.6510090651968542,6.119756412046565,30,8.099793477140606,2,1,1,44.66745064477961,0.5352634740795532,0,Network,4.782820194876038,0,18.38326652819473,Enterprise,4287.996501155004,Partner,10.964024642497783,Rarely,0.3658020791566108,0.4152820752731028,4,2,True,0,False,0,2,False,0,No Data,0,,6,,0,True,0,0,0.0,False,56.65868727271718,15.460632307537646,87.11172773401977,3,-67.70803174351781,Good,4G LTE,1,10.7925551375589,4,0,10.476233671899324,7,Smartphone,2,75.40071846950067,True,2.738745204200511
CUST_000509,Female,0,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,7,73.08313196136353,568.8041307068913,1,126.10340143127482,43,115,56.80442164327747,3,0.0056311050838774,6.348237636611536,0.3891557691282615,0.8015618136322006,4.719876159371978,24,11.82016572523844,2,0,0,7.998013494568728,0.7779119405295271,0,Network,4.228897225680033,0,29.03850785896533,Basic,3176.9264697580684,Online,7.834119590116985,Daily,0.173444682398987,0.0375990211036226,1,3,True,0,False,1,1,False,0,No Data,0,,2,3.795823713027316,3,True,0,0,0.0,False,91.67291138457024,25.226569745403125,91.30468454762077,1,-84.62882062300629,Poor,4G LTE,1,3.3037928320928684,2,0,16.797402725389563,9,Smartphone,2,38.95347462539638,False,3.441049444080209
